 	Mean1	Mean2	Mean3	Mean4	Mean5	Mean6	Mean7	Mean8	Mean9	Mean10	Mean11	Mean12	Mean13	Mean14	Mean15	Mean16	Mean17	Mean18	Mean19	Mean20	Mean21	Mean22	Mean23	Mean24	Mean25	Mean26	Mean27	Mean28	Mean29	Mean30	Mean31	Mean32	Mean33	Mean34	Mean35	Mean36	Mean37	Mean38	Mean39	Mean40	Mean41	Mean42	Mean43	Mean44	Mean45	Mean46	Mean47	Mean48	Mean49	Mean50	Mean51	Mean52	Mean53	Mean54	Mean55	Mean56	Mean57	Mean58	Mean59	Mean60	Mean61	Mean62	Mean63	Mean64	Mean65	Mean66	Mean67	Mean68	Mean69	Mean70	Mean71	Mean72	Mean73	Mean74	Mean75	Mean76	Mean77	Mean78	Mean79	Mean80	Mean81	Mean82	Mean83	Mean84	Mean85
287	561.568	511.843	407.363	854.388	483.676	541.363	605.257	513.829	520.109	489.675	563.601	453.837	704.448	431.458	688.616	503.515	802.576	843.550	560.909	515.238	790.762	696.437	712.231	630.394	687.700	593.793	653.845	575.956	446.116	489.416	842.293	881.049	1349.613	541.214	708.918	719.709	592.730	479.032	534.195	489.222	492.739	857.595	753.291	594.342	890.159	656.858	463.983	654.430	651.742	598.115	637.663	628.022	500.295	500.769	674.588	741.909	584.272	778.886	2304.953	518.233	1978.760	481.729	770.606	522.868	1383.901	693.201	815.502	780.795	1121.541	1178.086	615.939	1512.777	307.181	354.202	343.374	516.219	492.787	795.998	626.461	658.064	422.290	559.603	773.642	760.487	523.909
288	585.572	517.761	405.932	786.195	497.514	500.647	536.399	527.246	524.102	477.461	608.486	391.808	647.140	405.974	631.435	486.943	780.449	771.911	606.871	520.498	721.281	730.567	594.736	645.988	671.099	576.690	587.947	620.278	608.609	480.110	719.857	870.133	1290.288	528.545	588.475	705.024	582.185	516.944	461.354	546.966	552.470	860.914	746.245	628.956	821.855	577.838	504.241	651.039	628.223	613.729	644.134	603.916	547.584	475.856	701.121	682.798	549.747	844.621	2346.830	530.495	1955.999	505.005	741.463	591.649	1470.361	758.302	796.259	798.652	1176.774	1204.391	530.206	1588.656	300.400	347.318	360.642	465.892	485.864	761.936	602.080	569.664	418.364	578.701	616.604	942.612	503.281
289	558.935	506.006	368.161	765.751	515.718	552.551	464.299	480.683	526.292	517.545	630.881	367.677	656.083	428.800	620.618	496.601	817.033	758.075	595.018	568.606	683.882	703.069	576.392	591.423	658.391	514.465	683.757	589.137	477.130	538.289	765.663	848.393	1128.539	481.769	602.843	684.366	551.197	538.956	482.990	569.429	566.984	843.086	811.804	617.324	791.541	638.268	461.901	660.138	688.067	623.678	634.737	633.354	533.807	417.206	764.378	775.758	523.202	786.998	2318.847	536.835	2029.388	511.307	734.169	589.229	1344.388	697.249	750.888	883.542	1177.084	1205.857	615.214	1517.550	296.433	325.397	352.528	478.592	509.343	757.953	600.179	650.829	417.210	607.386	653.571	747.779	546.910
290	474.589	496.546	408.065	845.685	539.382	523.112	608.132	462.966	498.237	466.303	648.902	397.917	577.504	434.370	676.384	464.014	808.271	744.338	595.037	508.050	629.444	673.335	649.876	651.384	672.615	577.169	555.657	604.932	631.836	481.968	739.100	855.189	1217.864	535.082	636.047	745.668	592.825	551.944	497.659	491.608	625.623	974.180	708.443	636.138	770.258	677.221	497.151	682.320	719.605	610.949	648.145	550.884	496.440	461.808	771.350	710.209	632.707	846.271	2338.377	531.341	2036.497	523.004	711.864	566.679	1584.813	678.182	718.443	887.758	1146.901	1144.756	594.803	1582.745	278.867	386.565	347.967	472.069	479.606	765.030	576.089	624.570	472.403	536.972	612.869	825.285	549.007
291	611.108	579.120	403.008	794.032	486.627	560.339	574.791	495.292	487.992	523.224	591.965	401.194	635.436	420.087	666.533	480.904	926.217	715.456	540.822	550.867	766.777	687.304	644.982	571.661	722.697	563.486	645.163	608.035	574.717	493.837	799.046	932.943	1253.745	554.932	656.403	703.668	533.657	574.239	492.759	563.229	522.468	1002.104	851.995	624.776	793.998	626.379	445.476	657.213	586.229	682.002	668.090	616.364	578.619	470.690	800.842	763.605	581.906	898.940	2298.741	550.589	2052.663	482.336	720.108	595.897	1349.966	751.182	858.106	830.019	1209.395	1135.416	625.422	1485.438	301.661	372.668	361.992	488.958	492.787	742.536	589.211	645.216	435.097	576.091	707.208	765.707	546.996
292	597.446	561.281	381.090	732.799	479.963	512.563	551.963	553.057	533.130	508.912	585.865	421.784	614.690	424.110	738.312	495.645	704.088	772.939	574.428	566.185	693.052	730.083	719.423	676.747	702.044	560.999	604.193	592.761	535.952	529.929	754.493	928.071	1069.405	481.500	600.456	681.683	500.027	521.188	528.402	545.709	527.304	1013.415	810.120	576.254	729.132	662.831	511.529	605.122	691.536	625.181	670.134	614.676	468.853	433.155	682.279	730.986	558.472	811.556	2376.558	535.442	1925.477	451.980	703.978	599.988	1421.279	729.286	722.635	865.816	1217.769	1194.475	592.806	1557.521	288.952	400.328	346.653	502.333	453.186	772.053	611.362	647.905	454.697	597.612	646.060	816.203	527.930
293	537.795	493.160	409.204	800.487	506.787	526.361	586.548	476.641	525.072	508.839	545.628	436.605	666.737	403.711	670.185	508.854	797.756	836.045	581.672	556.636	720.900	648.479	692.394	540.918	680.126	559.624	623.611	538.886	619.896	490.281	749.834	907.489	1117.360	527.403	582.428	661.549	535.318	498.677	495.615	481.564	529.518	862.360	864.022	666.038	748.325	710.171	466.975	584.541	668.489	669.078	656.863	650.252	524.778	463.778	767.330	687.893	577.281	894.000	2460.649	521.918	2064.197	479.254	700.243	551.984	1326.432	705.651	806.557	903.104	1174.093	1222.840	680.731	1492.451	297.889	382.798	362.554	472.018	485.225	777.812	604.267	692.979	470.064	534.372	605.522	818.312	522.186
294	572.975	544.622	407.501	791.393	465.529	543.787	565.542	493.423	501.314	473.992	584.965	387.939	599.115	458.614	703.271	498.534	776.825	838.394	569.175	544.764	659.370	706.619	689.688	619.045	715.070	563.453	583.420	606.266	554.239	436.253	701.206	895.556	1231.351	506.898	549.179	659.431	597.300	570.611	448.995	501.309	539.248	970.958	770.503	629.680	762.219	681.217	440.635	572.935	655.036	589.491	589.751	613.819	498.694	501.778	636.485	737.464	566.035	859.441	2458.917	496.571	1993.787	482.022	730.398	550.047	1325.541	705.445	789.784	799.922	1205.332	1142.131	686.456	1563.100	298.811	356.227	362.440	501.868	479.119	679.019	542.180	687.307	421.054	616.871	654.164	836.027	584.058
295	613.901	577.013	415.935	724.539	516.899	574.682	638.820	502.208	543.027	447.821	643.195	431.681	697.519	419.823	738.205	464.525	731.612	677.088	565.716	553.910	714.905	717.885	649.456	656.733	677.382	547.994	590.596	645.397	546.391	472.623	699.902	921.683	1085.210	572.640	634.019	692.812	626.767	459.502	474.953	543.540	577.110	851.557	789.220	583.510	802.265	594.311	462.048	625.615	721.347	576.053	773.890	658.376	526.472	440.912	748.167	712.138	572.463	869.884	2323.942	526.301	2019.204	451.497	671.420	547.677	1353.527	649.460	820.589	860.734	1200.692	1277.098	605.939	1547.820	325.302	362.619	357.107	487.966	460.548	638.959	576.147	658.228	444.864	548.862	587.984	798.263	545.784
296	620.858	518.341	422.826	725.658	513.071	541.752	505.741	516.166	502.769	457.902	540.111	426.133	634.566	419.679	662.791	486.329	747.802	800.880	622.585	547.745	652.070	699.597	684.782	623.027	680.914	582.996	609.031	575.648	563.237	488.338	699.480	955.820	1038.725	526.583	549.730	703.087	595.683	565.111	435.476	550.715	494.292	915.986	771.473	578.832	732.982	659.650	446.652	677.792	687.895	551.096	699.225	666.888	526.483	485.169	767.522	739.412	599.392	836.966	2384.572	555.110	1920.930	467.723	714.790	558.764	1270.524	709.302	742.718	835.378	1153.054	1130.971	650.375	1563.944	280.794	366.964	346.808	513.646	484.623	737.622	570.816	656.130	451.716	562.416	596.675	824.129	510.229
297	589.809	463.372	391.057	678.835	519.046	620.565	518.963	515.442	494.726	436.271	607.221	393.237	651.445	430.967	681.489	512.752	822.276	712.558	573.094	519.770	738.817	681.139	647.871	679.115	748.734	539.253	657.480	583.616	607.220	512.919	702.328	954.772	1021.344	502.430	605.821	675.602	544.172	554.533	476.498	514.454	581.186	823.495	725.603	626.936	786.975	644.984	480.879	640.946	711.341	611.708	611.545	567.482	478.059	457.377	770.501	660.665	509.357	873.734	2390.555	481.914	2033.716	454.720	713.840	555.853	1471.408	709.369	813.351	832.546	1091.788	1129.104	570.008	1533.167	307.452	368.427	372.047	471.998	480.307	768.395	551.487	673.913	415.722	614.794	639.743	796.936	571.008
298	558.896	502.085	410.185	734.430	474.201	553.503	534.741	475.853	492.469	467.703	630.525	417.364	640.335	391.521	637.549	493.871	798.831	773.396	608.001	501.960	737.968	761.962	692.298	543.082	700.900	522.644	616.555	625.582	558.734	501.153	729.936	780.209	1085.571	579.792	500.355	695.156	537.287	563.679	494.339	544.386	569.557	838.273	750.957	623.994	831.444	598.555	525.308	629.140	632.866	562.041	696.499	675.606	546.410	431.326	674.746	667.535	586.530	873.997	2175.596	552.975	1966.383	451.626	700.413	578.338	1346.714	596.375	699.521	797.425	1089.834	1149.561	633.719	1577.722	318.607	353.506	369.556	487.390	484.707	666.090	542.905	648.866	436.619	566.760	660.462	773.836	539.007
299	513.562	580.217	385.095	823.253	482.551	515.540	557.696	487.878	478.180	462.202	613.108	438.831	571.707	402.321	618.452	480.256	683.013	702.102	576.031	535.736	728.980	618.213	675.960	680.630	706.641	559.317	655.280	572.528	551.452	509.541	780.426	923.516	918.889	495.381	679.802	704.995	601.597	536.926	495.522	577.090	557.979	880.325	674.318	592.106	779.875	655.210	452.264	673.112	615.302	549.622	706.493	663.143	544.144	483.528	791.174	697.467	588.807	845.953	2214.943	503.321	1970.158	489.974	714.045	561.479	1475.918	703.226	695.821	813.406	1141.467	1303.984	663.481	1599.947	293.757	341.941	398.114	501.542	471.839	802.658	594.497	669.148	454.399	597.308	575.473	825.467	558.460
300	547.365	532.385	408.476	817.547	522.620	543.368	539.706	474.829	496.509	481.858	515.612	408.837	601.636	422.418	619.201	472.291	703.401	782.640	629.445	515.403	706.959	725.240	660.228	585.823	659.760	576.344	647.141	614.163	602.527	540.956	737.198	901.189	991.907	550.619	614.645	687.053	595.470	627.104	466.097	542.522	548.907	958.564	788.755	639.492	766.515	614.452	409.776	703.044	651.432	582.522	703.090	617.579	461.246	522.431	731.625	764.838	575.448	841.359	2387.532	539.825	1977.890	508.541	652.874	558.441	1312.514	684.699	821.493	855.153	1072.557	1206.580	603.900	1491.381	323.709	351.638	352.390	488.977	481.768	711.942	538.045	625.620	480.802	560.850	605.675	926.896	541.145
301	573.602	587.846	411.206	721.535	536.896	527.754	580.595	461.295	491.073	443.362	563.655	392.808	675.607	423.241	618.854	504.928	833.651	733.849	593.380	463.304	671.767	694.828	650.933	599.238	708.660	594.027	627.510	640.812	548.807	547.752	707.967	894.933	1077.554	548.543	585.497	695.828	558.227	585.254	481.349	563.811	521.000	862.824	757.913	558.896	740.492	683.154	454.668	738.670	653.333	649.407	726.677	618.686	503.306	431.965	735.231	715.967	594.821	855.676	2214.965	550.014	1978.289	453.796	705.398	501.311	1515.289	693.596	862.202	841.311	1137.141	1124.611	623.894	1594.088	298.924	351.239	349.513	502.504	492.613	791.006	568.220	628.943	439.348	535.073	576.404	805.363	536.443
302	538.072	484.526	376.208	807.932	491.385	530.654	626.815	522.221	488.814	479.629	518.658	381.594	639.453	401.180	594.385	459.415	734.198	688.411	604.693	541.024	704.750	640.104	683.651	634.885	676.382	612.821	588.377	598.979	541.070	491.127	687.085	898.808	1039.864	528.822	609.412	664.328	582.280	514.098	504.859	487.940	571.137	848.038	742.981	580.828	853.312	590.609	473.216	577.506	709.826	548.667	672.290	615.743	471.624	443.988	720.682	747.410	501.010	851.473	2411.725	495.911	2042.437	473.027	653.203	537.138	1467.126	673.576	739.677	841.713	1157.343	1128.561	691.550	1623.514	315.678	353.208	347.157	475.589	487.153	758.032	560.010	626.329	417.397	574.474	610.232	844.147	518.556
303	479.436	510.296	410.530	689.088	474.061	532.818	531.198	522.720	492.703	496.642	608.247	398.392	615.750	418.823	720.479	482.816	769.983	715.182	585.621	536.518	747.949	663.255	580.513	665.384	714.892	567.374	642.169	578.797	546.797	492.367	772.653	887.559	1012.581	557.034	636.424	682.105	669.658	557.056	479.992	475.913	538.774	810.384	794.946	616.412	726.192	696.995	547.813	688.649	734.090	599.665	681.501	632.435	516.175	473.558	788.966	743.878	563.232	797.914	2483.317	503.537	2075.840	524.646	626.411	567.408	1402.367	679.767	744.181	737.747	1112.207	1061.189	628.397	1487.058	311.589	381.708	387.300	491.705	447.023	791.143	610.439	647.213	439.358	498.243	628.309	773.890	505.537
304	514.075	495.001	403.012	765.926	487.787	508.442	575.357	500.929	492.159	477.143	578.802	426.514	626.976	443.070	699.736	502.716	762.612	763.713	589.085	517.354	737.714	673.099	685.534	526.117	709.422	584.462	587.330	606.499	483.058	524.097	762.954	881.077	922.955	531.494	612.450	672.708	554.798	534.939	512.078	476.662	537.323	815.263	754.310	509.582	838.910	595.684	491.420	591.351	677.029	571.731	624.027	661.856	490.247	483.836	706.291	718.039	495.425	861.566	2422.009	529.242	1968.726	459.720	758.119	591.576	1324.884	638.605	772.787	779.404	1154.744	1045.482	544.242	1576.536	308.907	375.243	341.359	527.392	490.434	650.573	570.006	694.256	423.833	609.902	558.388	843.110	492.108
305	546.183	513.214	410.957	752.028	543.367	592.651	575.005	488.640	585.703	440.008	600.728	413.933	601.834	443.543	676.900	477.914	678.837	741.429	635.709	553.295	638.786	735.856	666.069	600.271	765.756	642.888	620.738	612.337	571.824	510.264	749.383	873.471	983.971	547.942	594.553	664.454	594.408	561.302	486.844	562.712	570.164	847.097	693.120	580.910	769.277	668.896	417.603	689.737	601.558	602.316	684.027	624.000	578.529	438.826	694.737	695.856	513.160	825.748	2289.378	527.717	1968.772	469.466	710.108	546.601	1491.333	674.535	813.567	827.737	1160.596	1190.281	692.631	1564.911	318.704	348.982	350.527	525.706	463.732	789.521	505.311	595.546	464.850	597.509	558.831	799.907	531.231
306	555.881	532.089	412.832	678.003	525.166	526.592	511.235	464.736	523.888	470.812	606.223	378.781	650.055	414.593	665.245	504.484	861.601	653.151	610.391	461.252	705.257	669.335	652.433	556.661	714.458	563.402	588.652	609.821	473.766	523.495	704.638	843.060	1035.664	556.916	641.223	665.118	613.453	504.556	463.973	517.617	581.114	831.488	732.106	696.526	715.681	711.237	418.512	733.839	689.759	592.450	607.184	622.435	523.970	428.488	717.568	674.483	552.580	845.062	2255.239	573.667	2000.956	494.250	570.457	536.824	1406.259	690.674	718.674	855.533	1206.244	1080.156	557.986	1529.425	318.635	364.540	359.518	569.424	458.856	763.731	596.530	692.560	486.447	609.201	564.142	863.538	531.399
307	528.586	547.086	375.765	804.566	531.229	491.850	476.201	472.279	471.613	431.917	580.415	392.450	659.413	434.783	636.725	525.592	714.355	834.330	622.264	490.297	663.291	665.042	661.174	572.520	703.138	592.148	659.300	609.602	497.316	490.417	767.655	963.659	974.761	531.179	638.884	694.785	572.953	556.021	477.953	542.552	473.673	755.692	784.965	590.664	802.905	671.501	435.730	604.669	731.750	666.955	691.764	603.872	556.990	463.083	726.989	718.595	502.080	803.519	2332.358	540.606	1957.260	441.738	589.152	613.616	1335.619	730.706	704.124	785.793	1259.601	1141.520	563.192	1542.052	319.287	349.026	360.612	492.502	487.479	700.906	549.155	682.934	466.944	562.965	573.336	794.182	544.985
308	582.325	491.720	420.226	785.162	524.485	575.898	563.690	509.008	505.292	506.019	549.267	416.952	580.930	453.602	653.202	456.260	802.257	734.472	564.354	554.519	708.441	708.092	621.709	578.501	729.743	567.891	672.069	581.077	611.309	491.378	698.890	878.944	845.072	533.477	622.035	740.091	573.090	560.330	451.141	522.408	585.480	909.284	810.970	609.930	769.081	692.763	487.893	595.028	681.897	597.573	627.751	658.891	477.142	465.336	787.117	699.265	546.460	876.547	2400.289	484.083	2095.989	465.867	631.796	539.821	1438.789	667.711	723.156	729.400	1257.635	1085.990	563.408	1604.777	306.228	363.733	367.230	483.765	469.333	746.231	568.367	698.591	482.008	569.937	596.210	836.901	600.185
